episode,cum_reward,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5
320,-32474.446080862963,-5412.407680143828,-5412.407680143828,-5412.407680143828,-5412.407680143828,-5412.407680143828,-5412.407680143828
330,-42987.53315162467,-7164.588858604116,-7164.588858604116,-7164.588858604116,-7164.588858604116,-7164.588858604116,-7164.588858604116
340,-46028.13970202436,-7671.356617004063,-7671.356617004063,-7671.356617004063,-7671.356617004063,-7671.356617004063,-7671.356617004063
350,-45665.73685666983,-7610.9561427783065,-7610.9561427783065,-7610.9561427783065,-7610.9561427783065,-7610.9561427783065,-7610.9561427783065
360,-47455.177779293284,-7909.196296548876,-7909.196296548876,-7909.196296548876,-7909.196296548876,-7909.196296548876,-7909.196296548876
370,-49010.73119424858,-8168.455199041435,-8168.455199041435,-8168.455199041435,-8168.455199041435,-8168.455199041435,-8168.455199041435
380,-47016.34070444161,-7836.056784073601,-7836.056784073601,-7836.056784073601,-7836.056784073601,-7836.056784073601,-7836.056784073601
390,-48381.74131153731,-8063.623551922884,-8063.623551922884,-8063.623551922884,-8063.623551922884,-8063.623551922884,-8063.623551922884
400,-45483.04535030264,-7580.507558383773,-7580.507558383773,-7580.507558383773,-7580.507558383773,-7580.507558383773,-7580.507558383773
410,-39571.255732499514,-6595.209288749921,-6595.209288749921,-6595.209288749921,-6595.209288749921,-6595.209288749921,-6595.209288749921
420,-33585.26993549147,-5597.5449892485785,-5597.5449892485785,-5597.5449892485785,-5597.5449892485785,-5597.5449892485785,-5597.5449892485785
430,-29858.114941225438,-4976.352490204235,-4976.352490204235,-4976.352490204235,-4976.352490204235,-4976.352490204235,-4976.352490204235
440,-22966.252662781593,-3827.708777130264,-3827.708777130264,-3827.708777130264,-3827.708777130264,-3827.708777130264,-3827.708777130264
450,-27988.31215851436,-4664.718693085727,-4664.718693085727,-4664.718693085727,-4664.718693085727,-4664.718693085727,-4664.718693085727
460,-31202.852436115714,-5200.475406019283,-5200.475406019283,-5200.475406019283,-5200.475406019283,-5200.475406019283,-5200.475406019283
470,-22374.5763187053,-3729.09605311755,-3729.09605311755,-3729.09605311755,-3729.09605311755,-3729.09605311755,-3729.09605311755
480,-23151.916308440712,-3858.652718073453,-3858.652718073453,-3858.652718073453,-3858.652718073453,-3858.652718073453,-3858.652718073453
490,-21252.233082541534,-3542.0388470902553,-3542.0388470902553,-3542.0388470902553,-3542.0388470902553,-3542.0388470902553,-3542.0388470902553
