episode,cum_reward,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5
2040,-11110.017876850243,-1851.6696461417064,-1851.6696461417064,-1851.6696461417064,-1851.6696461417064,-1851.6696461417064,-1851.6696461417064
2050,-13071.367832002612,-2178.561305333767,-2178.561305333767,-2178.561305333767,-2178.561305333767,-2178.561305333767,-2178.561305333767
2060,-12301.632546638202,-2050.2720911063693,-2050.2720911063693,-2050.2720911063693,-2050.2720911063693,-2050.2720911063693,-2050.2720911063693
2070,-11542.121121817941,-1923.686853636323,-1923.686853636323,-1923.686853636323,-1923.686853636323,-1923.686853636323,-1923.686853636323
2080,-13932.570645860915,-2322.095107643488,-2322.095107643488,-2322.095107643488,-2322.095107643488,-2322.095107643488,-2322.095107643488
2090,-11530.194981246941,-1921.6991635411564,-1921.6991635411564,-1921.6991635411564,-1921.6991635411564,-1921.6991635411564,-1921.6991635411564
2100,-13311.211849955149,-2218.535308325857,-2218.535308325857,-2218.535308325857,-2218.535308325857,-2218.535308325857,-2218.535308325857
2110,-11922.968017937039,-1987.1613363228385,-1987.1613363228385,-1987.1613363228385,-1987.1613363228385,-1987.1613363228385,-1987.1613363228385
2120,-11774.430080100887,-1962.4050133501485,-1962.4050133501485,-1962.4050133501485,-1962.4050133501485,-1962.4050133501485,-1962.4050133501485
2130,-12719.419365484344,-2119.9032275807212,-2119.9032275807212,-2119.9032275807212,-2119.9032275807212,-2119.9032275807212,-2119.9032275807212
2140,-11862.114711043416,-1977.0191185072358,-1977.0191185072358,-1977.0191185072358,-1977.0191185072358,-1977.0191185072358,-1977.0191185072358
2150,-12784.069805147265,-2130.678300857878,-2130.678300857878,-2130.678300857878,-2130.678300857878,-2130.678300857878,-2130.678300857878
2160,-15611.838364166519,-2601.9730606944204,-2601.9730606944204,-2601.9730606944204,-2601.9730606944204,-2601.9730606944204,-2601.9730606944204
2170,-11561.611942272892,-1926.9353237121481,-1926.9353237121481,-1926.9353237121481,-1926.9353237121481,-1926.9353237121481,-1926.9353237121481
2180,-12861.82375278968,-2143.637292131613,-2143.637292131613,-2143.637292131613,-2143.637292131613,-2143.637292131613,-2143.637292131613
2190,-13318.21852487601,-2219.703087479333,-2219.703087479333,-2219.703087479333,-2219.703087479333,-2219.703087479333,-2219.703087479333
2200,-13327.484351069037,-2221.247391844839,-2221.247391844839,-2221.247391844839,-2221.247391844839,-2221.247391844839,-2221.247391844839
2210,-13472.55918674396,-2245.4265311239933,-2245.4265311239933,-2245.4265311239933,-2245.4265311239933,-2245.4265311239933,-2245.4265311239933
2220,-12915.060243166288,-2152.5100405277153,-2152.5100405277153,-2152.5100405277153,-2152.5100405277153,-2152.5100405277153,-2152.5100405277153
2230,-15627.224897658609,-2604.5374829430993,-2604.5374829430993,-2604.5374829430993,-2604.5374829430993,-2604.5374829430993,-2604.5374829430993
2240,-15522.580258768887,-2587.0967097948137,-2587.0967097948137,-2587.0967097948137,-2587.0967097948137,-2587.0967097948137,-2587.0967097948137
2250,-18778.768732550696,-3129.794788758449,-3129.794788758449,-3129.794788758449,-3129.794788758449,-3129.794788758449,-3129.794788758449
2260,-18988.519810383226,-3164.753301730536,-3164.753301730536,-3164.753301730536,-3164.753301730536,-3164.753301730536,-3164.753301730536
2270,-19415.85561008506,-3235.975935014173,-3235.975935014173,-3235.975935014173,-3235.975935014173,-3235.975935014173,-3235.975935014173
2280,-21269.506585418665,-3544.917764236445,-3544.917764236445,-3544.917764236445,-3544.917764236445,-3544.917764236445,-3544.917764236445
2290,-16961.727268218958,-2826.9545447031605,-2826.9545447031605,-2826.9545447031605,-2826.9545447031605,-2826.9545447031605,-2826.9545447031605
2300,-15568.62887037927,-2594.7714783965457,-2594.7714783965457,-2594.7714783965457,-2594.7714783965457,-2594.7714783965457,-2594.7714783965457
2310,-19308.957160788304,-3218.1595267980492,-3218.1595267980492,-3218.1595267980492,-3218.1595267980492,-3218.1595267980492,-3218.1595267980492
2320,-17180.018404640476,-2863.3364007734126,-2863.3364007734126,-2863.3364007734126,-2863.3364007734126,-2863.3364007734126,-2863.3364007734126
2330,-16945.78889210434,-2824.298148684058,-2824.298148684058,-2824.298148684058,-2824.298148684058,-2824.298148684058,-2824.298148684058
2340,-17963.28342641749,-2993.8805710695788,-2993.8805710695788,-2993.8805710695788,-2993.8805710695788,-2993.8805710695788,-2993.8805710695788
2350,-17808.338022604297,-2968.056337100717,-2968.056337100717,-2968.056337100717,-2968.056337100717,-2968.056337100717,-2968.056337100717
2360,-11812.893892009557,-1968.81564866826,-1968.81564866826,-1968.81564866826,-1968.81564866826,-1968.81564866826,-1968.81564866826
2370,-12538.672203519809,-2089.778700586636,-2089.778700586636,-2089.778700586636,-2089.778700586636,-2089.778700586636,-2089.778700586636
2380,-26652.092624807887,-4442.015437467979,-4442.015437467979,-4442.015437467979,-4442.015437467979,-4442.015437467979,-4442.015437467979
2390,-23575.11017146425,-3929.185028577374,-3929.185028577374,-3929.185028577374,-3929.185028577374,-3929.185028577374,-3929.185028577374
2400,-27185.500669788238,-4530.916778298039,-4530.916778298039,-4530.916778298039,-4530.916778298039,-4530.916778298039,-4530.916778298039
2410,-18981.12551255387,-3163.520918758978,-3163.520918758978,-3163.520918758978,-3163.520918758978,-3163.520918758978,-3163.520918758978
2420,-21966.583424811397,-3661.097237468567,-3661.097237468567,-3661.097237468567,-3661.097237468567,-3661.097237468567,-3661.097237468567
2430,-21227.086480990558,-3537.847746831759,-3537.847746831759,-3537.847746831759,-3537.847746831759,-3537.847746831759,-3537.847746831759
2440,-18857.802635013784,-3142.9671058356284,-3142.9671058356284,-3142.9671058356284,-3142.9671058356284,-3142.9671058356284,-3142.9671058356284
2450,-14938.30852383316,-2489.71808730553,-2489.71808730553,-2489.71808730553,-2489.71808730553,-2489.71808730553,-2489.71808730553
2460,-14429.18592319616,-2404.864320532694,-2404.864320532694,-2404.864320532694,-2404.864320532694,-2404.864320532694,-2404.864320532694
2470,-12112.76814337484,-2018.7946905624744,-2018.7946905624744,-2018.7946905624744,-2018.7946905624744,-2018.7946905624744,-2018.7946905624744
2480,-11743.179227738543,-1957.196537956425,-1957.196537956425,-1957.196537956425,-1957.196537956425,-1957.196537956425,-1957.196537956425
