episode,cum_reward,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5
220,-47462.89069146455,-7910.481781910753,-7910.481781910753,-7910.481781910753,-7910.481781910753,-7910.481781910753,-7910.481781910753
230,-47214.850343622165,-7869.14172393703,-7869.14172393703,-7869.14172393703,-7869.14172393703,-7869.14172393703,-7869.14172393703
240,-49859.17045310219,-8309.861742183693,-8309.861742183693,-8309.861742183693,-8309.861742183693,-8309.861742183693,-8309.861742183693
250,-43055.16676198819,-7175.86112699803,-7175.86112699803,-7175.86112699803,-7175.86112699803,-7175.86112699803,-7175.86112699803
260,-46516.626263108694,-7752.771043851446,-7752.771043851446,-7752.771043851446,-7752.771043851446,-7752.771043851446,-7752.771043851446
270,-46471.427058220244,-7745.237843036712,-7745.237843036712,-7745.237843036712,-7745.237843036712,-7745.237843036712,-7745.237843036712
280,-44570.65542444196,-7428.442570740326,-7428.442570740326,-7428.442570740326,-7428.442570740326,-7428.442570740326,-7428.442570740326
290,-50192.94621565164,-8365.491035941941,-8365.491035941941,-8365.491035941941,-8365.491035941941,-8365.491035941941,-8365.491035941941
300,-46624.487110248934,-7770.7478517081645,-7770.7478517081645,-7770.7478517081645,-7770.7478517081645,-7770.7478517081645,-7770.7478517081645
310,-46612.15340835119,-7768.692234725194,-7768.692234725194,-7768.692234725194,-7768.692234725194,-7768.692234725194,-7768.692234725194
320,-52400.63827188871,-8733.439711981453,-8733.439711981453,-8733.439711981453,-8733.439711981453,-8733.439711981453,-8733.439711981453
330,-49166.270973943625,-8194.378495657267,-8194.378495657267,-8194.378495657267,-8194.378495657267,-8194.378495657267,-8194.378495657267
340,-42292.713117561034,-7048.785519593509,-7048.785519593509,-7048.785519593509,-7048.785519593509,-7048.785519593509,-7048.785519593509
350,-44041.09517411146,-7340.182529018576,-7340.182529018576,-7340.182529018576,-7340.182529018576,-7340.182529018576,-7340.182529018576
360,-44329.163533396815,-7388.193922232803,-7388.193922232803,-7388.193922232803,-7388.193922232803,-7388.193922232803,-7388.193922232803
370,-45834.19216098007,-7639.032026830011,-7639.032026830011,-7639.032026830011,-7639.032026830011,-7639.032026830011,-7639.032026830011
380,-43561.41648769989,-7260.236081283314,-7260.236081283314,-7260.236081283314,-7260.236081283314,-7260.236081283314,-7260.236081283314
390,-41161.43626046484,-6860.239376744139,-6860.239376744139,-6860.239376744139,-6860.239376744139,-6860.239376744139,-6860.239376744139
400,-42079.429815296055,-7013.238302549347,-7013.238302549347,-7013.238302549347,-7013.238302549347,-7013.238302549347,-7013.238302549347
410,-42130.595398164485,-7021.765899694078,-7021.765899694078,-7021.765899694078,-7021.765899694078,-7021.765899694078,-7021.765899694078
420,-45223.49547269469,-7537.249245449115,-7537.249245449115,-7537.249245449115,-7537.249245449115,-7537.249245449115,-7537.249245449115
430,-46329.1071054708,-7721.517850911807,-7721.517850911807,-7721.517850911807,-7721.517850911807,-7721.517850911807,-7721.517850911807
440,-47853.724946607064,-7975.620824434511,-7975.620824434511,-7975.620824434511,-7975.620824434511,-7975.620824434511,-7975.620824434511
450,-48183.40750889636,-8030.567918149383,-8030.567918149383,-8030.567918149383,-8030.567918149383,-8030.567918149383,-8030.567918149383
460,-47443.149676095534,-7907.191612682584,-7907.191612682584,-7907.191612682584,-7907.191612682584,-7907.191612682584,-7907.191612682584
470,-47474.299708942264,-7912.383284823709,-7912.383284823709,-7912.383284823709,-7912.383284823709,-7912.383284823709,-7912.383284823709
480,-48365.56362839634,-8060.9272713993905,-8060.9272713993905,-8060.9272713993905,-8060.9272713993905,-8060.9272713993905,-8060.9272713993905
490,-46412.81915000601,-7735.4698583343325,-7735.4698583343325,-7735.4698583343325,-7735.4698583343325,-7735.4698583343325,-7735.4698583343325
500,-49793.166870053436,-8298.861145008905,-8298.861145008905,-8298.861145008905,-8298.861145008905,-8298.861145008905,-8298.861145008905
510,-50028.883935328624,-8338.14732255477,-8338.14732255477,-8338.14732255477,-8338.14732255477,-8338.14732255477,-8338.14732255477
520,-49335.661864683636,-8222.610310780601,-8222.610310780601,-8222.610310780601,-8222.610310780601,-8222.610310780601,-8222.610310780601
530,-52844.00957004671,-8807.334928341115,-8807.334928341115,-8807.334928341115,-8807.334928341115,-8807.334928341115,-8807.334928341115
540,-49891.21501295378,-8315.20250215897,-8315.20250215897,-8315.20250215897,-8315.20250215897,-8315.20250215897,-8315.20250215897
550,-53491.56802765847,-8915.261337943073,-8915.261337943073,-8915.261337943073,-8915.261337943073,-8915.261337943073,-8915.261337943073
560,-47287.25760380309,-7881.2096006338525,-7881.2096006338525,-7881.2096006338525,-7881.2096006338525,-7881.2096006338525,-7881.2096006338525
570,-51245.23594079616,-8540.872656799362,-8540.872656799362,-8540.872656799362,-8540.872656799362,-8540.872656799362,-8540.872656799362
580,-53223.30829774243,-8870.551382957074,-8870.551382957074,-8870.551382957074,-8870.551382957074,-8870.551382957074,-8870.551382957074
590,-56103.8470837653,-9350.641180627545,-9350.641180627545,-9350.641180627545,-9350.641180627545,-9350.641180627545,-9350.641180627545
600,-61021.78748106167,-10170.29791351028,-10170.29791351028,-10170.29791351028,-10170.29791351028,-10170.29791351028,-10170.29791351028
610,-60860.56736415626,-10143.427894026043,-10143.427894026043,-10143.427894026043,-10143.427894026043,-10143.427894026043,-10143.427894026043
620,-59032.98299898174,-9838.830499830288,-9838.830499830288,-9838.830499830288,-9838.830499830288,-9838.830499830288,-9838.830499830288
630,-60548.41910758106,-10091.403184596846,-10091.403184596846,-10091.403184596846,-10091.403184596846,-10091.403184596846,-10091.403184596846
640,-53197.64856271036,-8866.274760451732,-8866.274760451732,-8866.274760451732,-8866.274760451732,-8866.274760451732,-8866.274760451732
650,-56973.628577092524,-9495.604762848758,-9495.604762848758,-9495.604762848758,-9495.604762848758,-9495.604762848758,-9495.604762848758
660,-53096.02623378212,-8849.337705630362,-8849.337705630362,-8849.337705630362,-8849.337705630362,-8849.337705630362,-8849.337705630362
670,-54285.796633217295,-9047.63277220289,-9047.63277220289,-9047.63277220289,-9047.63277220289,-9047.63277220289,-9047.63277220289
680,-57164.36670854889,-9527.394451424812,-9527.394451424812,-9527.394451424812,-9527.394451424812,-9527.394451424812,-9527.394451424812
690,-60103.01643712491,-10017.169406187491,-10017.169406187491,-10017.169406187491,-10017.169406187491,-10017.169406187491,-10017.169406187491
700,-58115.31152228115,-9685.885253713528,-9685.885253713528,-9685.885253713528,-9685.885253713528,-9685.885253713528,-9685.885253713528
