episode,cum_reward,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5
2110,-33987.4731025725,-5664.578850428747,-5664.578850428747,-5664.578850428747,-5664.578850428747,-5664.578850428747,-5664.578850428747
2120,-34315.50264505064,-5719.250440841775,-5719.250440841775,-5719.250440841775,-5719.250440841775,-5719.250440841775,-5719.250440841775
2130,-33821.680282427755,-5636.94671373796,-5636.94671373796,-5636.94671373796,-5636.94671373796,-5636.94671373796,-5636.94671373796
2140,-33802.70719380084,-5633.784532300143,-5633.784532300143,-5633.784532300143,-5633.784532300143,-5633.784532300143,-5633.784532300143
2150,-33100.716311597855,-5516.786051932976,-5516.786051932976,-5516.786051932976,-5516.786051932976,-5516.786051932976,-5516.786051932976
2160,-33579.71822695522,-5596.6197044925375,-5596.6197044925375,-5596.6197044925375,-5596.6197044925375,-5596.6197044925375,-5596.6197044925375
2170,-33885.090333799075,-5647.515055633181,-5647.515055633181,-5647.515055633181,-5647.515055633181,-5647.515055633181,-5647.515055633181
2180,-33855.5474098176,-5642.591234969603,-5642.591234969603,-5642.591234969603,-5642.591234969603,-5642.591234969603,-5642.591234969603
2190,-33575.52630731014,-5595.921051218356,-5595.921051218356,-5595.921051218356,-5595.921051218356,-5595.921051218356,-5595.921051218356
2200,-33625.626653087136,-5604.271108847855,-5604.271108847855,-5604.271108847855,-5604.271108847855,-5604.271108847855,-5604.271108847855
2210,-33062.19412810109,-5510.365688016843,-5510.365688016843,-5510.365688016843,-5510.365688016843,-5510.365688016843,-5510.365688016843
2220,-32926.2549025314,-5487.709150421898,-5487.709150421898,-5487.709150421898,-5487.709150421898,-5487.709150421898,-5487.709150421898
2230,-33276.68889727588,-5546.114816212648,-5546.114816212648,-5546.114816212648,-5546.114816212648,-5546.114816212648,-5546.114816212648
2240,-33354.28304582347,-5559.047174303909,-5559.047174303909,-5559.047174303909,-5559.047174303909,-5559.047174303909,-5559.047174303909
2250,-33581.76789917014,-5596.961316528362,-5596.961316528362,-5596.961316528362,-5596.961316528362,-5596.961316528362,-5596.961316528362
2260,-32583.66118328023,-5430.610197213371,-5430.610197213371,-5430.610197213371,-5430.610197213371,-5430.610197213371,-5430.610197213371
2270,-33702.27390415282,-5617.045650692139,-5617.045650692139,-5617.045650692139,-5617.045650692139,-5617.045650692139,-5617.045650692139
2280,-33534.56698075984,-5589.094496793301,-5589.094496793301,-5589.094496793301,-5589.094496793301,-5589.094496793301,-5589.094496793301
2290,-32984.71652168623,-5497.452753614374,-5497.452753614374,-5497.452753614374,-5497.452753614374,-5497.452753614374,-5497.452753614374
2300,-33198.581128828126,-5533.096854804688,-5533.096854804688,-5533.096854804688,-5533.096854804688,-5533.096854804688,-5533.096854804688
2310,-32701.866004460288,-5450.311000743383,-5450.311000743383,-5450.311000743383,-5450.311000743383,-5450.311000743383,-5450.311000743383
2320,-33063.521710018416,-5510.586951669739,-5510.586951669739,-5510.586951669739,-5510.586951669739,-5510.586951669739,-5510.586951669739
2330,-32882.378212021016,-5480.396368670172,-5480.396368670172,-5480.396368670172,-5480.396368670172,-5480.396368670172,-5480.396368670172
2340,-32747.55219989877,-5457.925366649795,-5457.925366649795,-5457.925366649795,-5457.925366649795,-5457.925366649795,-5457.925366649795
2350,-32997.33213389436,-5499.55535564906,-5499.55535564906,-5499.55535564906,-5499.55535564906,-5499.55535564906,-5499.55535564906
2360,-31993.348427831217,-5332.224737971868,-5332.224737971868,-5332.224737971868,-5332.224737971868,-5332.224737971868,-5332.224737971868
2370,-32394.55204393653,-5399.092007322751,-5399.092007322751,-5399.092007322751,-5399.092007322751,-5399.092007322751,-5399.092007322751
2380,-32103.973451030848,-5350.662241838476,-5350.662241838476,-5350.662241838476,-5350.662241838476,-5350.662241838476,-5350.662241838476
2390,-32494.567070774014,-5415.761178462335,-5415.761178462335,-5415.761178462335,-5415.761178462335,-5415.761178462335,-5415.761178462335
2400,-32223.85907193741,-5370.643178656234,-5370.643178656234,-5370.643178656234,-5370.643178656234,-5370.643178656234,-5370.643178656234
2410,-31461.32741871167,-5243.55456978528,-5243.55456978528,-5243.55456978528,-5243.55456978528,-5243.55456978528,-5243.55456978528
2420,-31491.053541017543,-5248.508923502921,-5248.508923502921,-5248.508923502921,-5248.508923502921,-5248.508923502921,-5248.508923502921
2430,-31664.82460057916,-5277.470766763196,-5277.470766763196,-5277.470766763196,-5277.470766763196,-5277.470766763196,-5277.470766763196
2440,-31382.64915981367,-5230.441526635612,-5230.441526635612,-5230.441526635612,-5230.441526635612,-5230.441526635612,-5230.441526635612
2450,-31327.34851504549,-5221.22475250758,-5221.22475250758,-5221.22475250758,-5221.22475250758,-5221.22475250758,-5221.22475250758
2460,-31503.685274128384,-5250.614212354732,-5250.614212354732,-5250.614212354732,-5250.614212354732,-5250.614212354732,-5250.614212354732
2470,-31758.235406406697,-5293.039234401115,-5293.039234401115,-5293.039234401115,-5293.039234401115,-5293.039234401115,-5293.039234401115
2480,-31680.730953854123,-5280.121825642354,-5280.121825642354,-5280.121825642354,-5280.121825642354,-5280.121825642354,-5280.121825642354
2490,-31995.291026071587,-5332.5485043452645,-5332.5485043452645,-5332.5485043452645,-5332.5485043452645,-5332.5485043452645,-5332.5485043452645
2500,-31773.640165188146,-5295.606694198025,-5295.606694198025,-5295.606694198025,-5295.606694198025,-5295.606694198025,-5295.606694198025
2510,-31909.19184597019,-5318.198640995025,-5318.198640995025,-5318.198640995025,-5318.198640995025,-5318.198640995025,-5318.198640995025
2520,-32577.11081953439,-5429.518469922399,-5429.518469922399,-5429.518469922399,-5429.518469922399,-5429.518469922399,-5429.518469922399
2530,-32679.72917482183,-5446.62152913697,-5446.62152913697,-5446.62152913697,-5446.62152913697,-5446.62152913697,-5446.62152913697
2540,-32846.990048266554,-5474.498341377759,-5474.498341377759,-5474.498341377759,-5474.498341377759,-5474.498341377759,-5474.498341377759
