episode,cum_reward,agent_0,agent_1,agent_2,agent_3,agent_4,agent_5
330,-61748.73933681892,-10291.456556136487,-10291.456556136487,-10291.456556136487,-10291.456556136487,-10291.456556136487,-10291.456556136487
340,-57026.63535119397,-9504.439225198998,-9504.439225198998,-9504.439225198998,-9504.439225198998,-9504.439225198998,-9504.439225198998
350,-59294.458068312335,-9882.409678052052,-9882.409678052052,-9882.409678052052,-9882.409678052052,-9882.409678052052,-9882.409678052052
360,-58290.63935131234,-9715.106558552056,-9715.106558552056,-9715.106558552056,-9715.106558552056,-9715.106558552056,-9715.106558552056
370,-53190.634022270446,-8865.105670378405,-8865.105670378405,-8865.105670378405,-8865.105670378405,-8865.105670378405,-8865.105670378405
380,-47870.87723266293,-7978.479538777157,-7978.479538777157,-7978.479538777157,-7978.479538777157,-7978.479538777157,-7978.479538777157
390,-50703.21679541728,-8450.536132569545,-8450.536132569545,-8450.536132569545,-8450.536132569545,-8450.536132569545,-8450.536132569545
400,-47761.18907115773,-7960.198178526285,-7960.198178526285,-7960.198178526285,-7960.198178526285,-7960.198178526285,-7960.198178526285
410,-48576.466524469004,-8096.077754078171,-8096.077754078171,-8096.077754078171,-8096.077754078171,-8096.077754078171,-8096.077754078171
420,-47413.914292603804,-7902.319048767303,-7902.319048767303,-7902.319048767303,-7902.319048767303,-7902.319048767303,-7902.319048767303
430,-45942.4911496621,-7657.081858277024,-7657.081858277024,-7657.081858277024,-7657.081858277024,-7657.081858277024,-7657.081858277024
440,-44727.698701074565,-7454.616450179099,-7454.616450179099,-7454.616450179099,-7454.616450179099,-7454.616450179099,-7454.616450179099
450,-45574.276326308776,-7595.7127210514645,-7595.7127210514645,-7595.7127210514645,-7595.7127210514645,-7595.7127210514645,-7595.7127210514645
460,-47962.57092440464,-7993.7618207341075,-7993.7618207341075,-7993.7618207341075,-7993.7618207341075,-7993.7618207341075,-7993.7618207341075
470,-39911.15286408323,-6651.858810680537,-6651.858810680537,-6651.858810680537,-6651.858810680537,-6651.858810680537,-6651.858810680537
480,-37685.24472521265,-6280.874120868778,-6280.874120868778,-6280.874120868778,-6280.874120868778,-6280.874120868778,-6280.874120868778
490,-38340.95175113082,-6390.15862518847,-6390.15862518847,-6390.15862518847,-6390.15862518847,-6390.15862518847,-6390.15862518847
500,-42093.290886354356,-7015.54848105906,-7015.54848105906,-7015.54848105906,-7015.54848105906,-7015.54848105906,-7015.54848105906
510,-39813.033938527966,-6635.505656421333,-6635.505656421333,-6635.505656421333,-6635.505656421333,-6635.505656421333,-6635.505656421333
520,-38150.635860638686,-6358.439310106449,-6358.439310106449,-6358.439310106449,-6358.439310106449,-6358.439310106449,-6358.439310106449
